0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
4,36,86,0,9,30,48,96,11,0,20,100,98,79,53,17,98,33,67,15,5,99,88,21,49,80,53,0,21,99,19,88,55,10,94,46,75,64,60,92,52,47,39,41,89,41,75,8,55,8,94,92,3,17,28,73,66,82,10,9,32,94,6,34,48,13,56,86,88,61,44,21,2,17,70,72,57,12,45,21,85,54,96,94,80,61,73,96,25,99,23,0,82,93,65,30,19,4,60,9,3,26,62,85,9,24,51,88,40,28,94,27,96,97,80,90,26,68,31,82,33,42,72,37,85,61,23,0,43,45,29,67,67,38,69,60,0,98,4,0,13,43,24,72,81,7,6,47,82,4,61,87,16,65,47,24,10,15,90,89,37,48,94,100,99,14,32,42,14,46,74,23,42,55,81,31,0,0,44,65,73,98,83,27,19,65,67,14,73,30,59,67,66,24,53,97,44,88,93,98,8,19,68,8,99,94,77,33,3,53,5,80,65,76,76,92,38,18,92,45,1,93,95,38,90,82,100,42,83,8,75,85,95,20,82,55,100,3,65,17,41,48,91,57,27,65,56,80,56,62,7,42,17,52,96,76,95,50,98,31,18,7,95,37,26,86,20,56,69,37,75,89,11,83,51,77,62,37,13,64,12,93,97,12,88,45,76,63,19,97,45,8,76,20,54,25,72,45,45,34,57,39,44,95,17,27,88,46,0,52,25,10,52,58,83,41,65,55,29,10,84,56,25,73,3,59,93,35,1,1,52,0,85,27,5,87,68,88,3,71,76,43,12,49,40,14,12,23,58,80,81,51,91,62,59,46,28,77,18,2,39,81,42,97,16,99,31,34,56,80,98,45,81,30,77,11,50,7,49,84,90,58,59,69,58,96,96,23,22,0,0,44,48,90,86,94,67,61,43,37,44,40,83,66,50,42,96,39,10,48,67,24,93,44,18,70,69,39,62,43,96,11,86,1,76,0,12,75,38,96,4,91,16,74,5,79,83,90,20,0,15,70,43,48,71,86,16,13,7,18,3,77,21,91,24,40,63,87,77,78,45,80,87,15,43,97,72,67,15,67,34,21,77,0,31,88,14,12,4,18,27,85,43,4,50,20,34,82,70,17,11,67,0,56,79,92,67,0,53,81
12,17,76,35,87,0,79,49,82,53,36,12,33,82,94,33,39,54,98,42,38,7,18,64,59,71,0,24,88,29,99,67,41,44,21,0,91,23,25,3,52,42,32,95,81,2,75,33,57,77,0,3,54,38,28,52,98,39,65,59,42,18,36,0,96,83,72,74,0,78,54,0,4,18,8,79,23,43,49,40,67,0,9,23,32,77,57,0,65,2,81,4,86,89,16,39,0,28,79,86,72,58,25,51,0,60,40,0,7,34,49,20,100,33,0,4,40,2,40,39,80,58,27,68,83,32,63,0,60,0,77,77,77,55,24,52,7,66,8,13,0,54,66,6,70,0,23,0,61,0,60,97,28,0,71,79,54,98,92,0,90,11,0,0,13,77,80,44,66,53,86,57,11,95,19,17,7,61,17,6,6,100,28,75,0,86,15,77,26,18,31,98,60,6,68,29,1,30,34,91,79,81,89,88,20,23,42,53,82,98,100,70,87,71,23,62,0,2,40,6,54,40,37,93,15,61,61,96,65,18,80,96,25,8,94,95,79,30,57,45,78,25,79,15,52,45,82,44,6,78,4,90,0,97,94,90,71,75,7,99,16,50,17,91,48,75,44,65,46,79,40,1,0,37,80,42,0,39,0,30,60,43,60,0,71,16,26,94,55,48,58,82,88,87,66,8,86,41,15,0,0,69,24,11,40,31,62,22,60,38,24,8,33,57,32,54,94,100,60,61,91,17,85,18,28,16,57,15,48,44,15,36,64,64,100,72,96,5,17,83,5,97,18,23,79,11,83,85,46,12,30,1,91,19,57,21,46,37,62,55,0,2,0,30,0,18,45,17,100,2,63,11,0,100,90,0,23,69,62,17,16,68,21,77,0,61,56,32,23,3,16,45,44,26,5,34,76,76,13,92,38,0,73,16,52,56,13,72,46,95,97,56,31,77,97,62,30,28,28,0,34,63,20,38,63,3,95,0,76,67,66,13,0,60,18,4,54,43,0,10,70,0,95,45,94,28,50,25,0,84,82,2,89,6,56,55,65,9,70,10,53,75,38,81,30,42,51,8,53,42,1,31,29,38,100,85,56,58,3,60,92,23,91,0,76,20,33,61,0,42,0,22,81,7,61,34,54,15,31,23
45,91,81,69,9,88,7,92,37,24,38,79,31,51,21,54,91,85,43,61,17,82,58,55,15,49,91,2,71,77,18,5,37,89,97,0,29,52,80,34,10,21,84,88,80,25,53,33,19,36,79,2,31,70,42,36,90,31,35,94,29,98,22,0,75,56,26,74,64,93,40,4,19,76,97,30,29,47,2,92,74,46,61,22,10,48,4,100,99,22,85,37,61,90,25,68,27,100,10,54,15,11,97,6,54,25,26,13,21,62,60,18,17,17,0,57,14,10,75,95,86,61,3,91,32,70,39,0,64,12,89,57,77,100,32,78,87,30,95,43,54,0,59,21,34,0,33,32,85,0,86,18,59,74,53,48,58,4,34,0,68,18,61,47,23,68,37,33,3,34,52,78,65,29,48,44,90,29,42,18,62,28,32,70,0,96,14,83,1,34,66,95,40,33,4,76,41,88,19,72,92,31,69,7,13,41,79,58,100,66,64,84,86,40,91,16,0,30,100,49,64,26,58,60,61,86,81,14,87,44,54,89,93,42,55,88,86,49,94,45,40,11,66,34,57,20,98,0,24,15,74,85,70,26,41,50,92,45,73,69,41,85,65,32,38,43,2,8,20,88,90,5,99,60,6,17,9,6,0,33,65,76,28,0,40,8,21,10,90,32,75,20,47,82,93,67,78,15,53,0,83,98,54,12,11,85,98,92,28,85,89,23,94,58,56,71,7,97,94,73,53,39,98,23,98,95,73,46,88,60,43,27,55,40,69,70,29,80,49,52,22,54,47,75,35,26,82,95,14,6,69,83,17,84,33,77,89,41,43,45,0,11,0,42,11,48,62,99,23,1,20,29,91,22,94,10,11,85,33,17,30,63,26,1,0,34,7,3,62,58,2,22,15,78,63,28,59,94,29,27,82,5,13,22,97,84,68,90,34,45,52,18,85,50,68,94,27,8,52,16,87,63,80,64,93,61,7,35,9,29,80,82,65,43,12,80,47,6,30,44,55,0,45,78,29,77,75,12,14,72,86,21,74,93,4,82,76,34,32,64,23,11,24,71,12,48,69,48,90,40,37,91,10,61,26,22,74,39,25,67,78,67,78,0,52,97,41,39,0,42,0,0,17,88,89,25,88,29,69,71
0,28,4,0,0,57,0,79,96,0,94,59,39,0,67,31,21,22,68,32,0,53,34,29,6,99,25,4,48,63,8,71,66,0,30,16,78,58,65,57,76,31,92,29,0,39,0,74,74,98,55,82,0,11,53,75,79,15,63,32,44,44,48,62,98,0,53,7,6,0,52,21,83,21,58,71,4,89,71,5,86,49,0,96,0,4,54,18,54,12,53,0,99,92,61,56,47,66,0,39,76,0,28,0,85,21,55,3,43,96,21,40,21,15,58,0,96,0,27,56,86,40,41,12,18,2,34,100,0,71,50,4,51,13,0,51,69,0,8,24,66,59,0,0,16,65,37,68,0,6,9,13,0,67,76,0,0,69,92,84,100,13,96,22,49,20,0,32,99,86,6,0,60,5,30,53,0,0,47,71,42,18,34,30,50,41,16,0,81,47,11,43,69,93,81,24,25,95,7,10,84,77,39,47,12,100,42,0,92,0,90,73,16,0,47,13,19,0,4,91,3,90,49,11,81,67,52,32,97,41,97,5,49,13,0,16,55,53,56,58,0,94,78,87,66,8,0,56,84,85,0,5,1,6,40,65,90,40,0,95,70,21,4,0,0,6,2,71,56,0,65,0,6,86,0,42,8,89,74,19,5,25,63,59,44,25,83,68,54,75,88,0,62,70,0,0,29,27,56,29,50,7,3,85,61,17,8,8,9,6,0,0,52,29,18,10,0,56,0,14,48,0,34,30,67,0,8,54,67,0,38,0,50,31,13,37,16,79,38,66,13,0,45,75,4,67,23,79,83,8,46,0,67,10,0,13,95,0,53,76,95,32,33,24,63,27,0,74,0,63,42,62,71,84,77,95,31,39,97,32,91,8,54,29,75,22,20,0,53,46,57,59,98,0,40,97,59,12,72,66,58,65,83,34,50,59,96,16,0,50,39,48,68,57,77,16,96,74,27,72,85,79,0,35,9,0,65,57,65,49,47,66,47,13,10,92,0,97,52,97,90,58,66,65,73,81,44,57,13,70,21,84,24,73,45,99,86,73,29,10,57,62,52,24,0,34,0,87,1,19,16,93,0,0,32,39,98,97,79,73,67,99,36,53,66,0,40,73,31,4,6,27,88,84,42,0,55,0,78,43
80,90,53,62,92,33,0,42,26,93,53,75,35,33,63,15,0,17,96,37,64,66,13,66,46,18,0,73,0,59,52,58,16,22,64,0,36,10,11,91,30,0,88,45,86,0,9,0,37,84,0,96,93,0,0,14,100,67,85,12,38,89,0,0,59,73,0,0,0,77,88,0,59,90,58,8,66,96,77,33,0,0,50,0,77,0,87,20,0,26,16,70,78,4,93,78,0,0,94,3,0,85,92,8,0,0,3,0,78,11,26,89,0,0,0,17,32,31,50,78,77,0,0,23,66,0,0,0,20,0,43,95,40,0,46,76,0,23,0,72,6,21,0,0,64,0,37,87,4,0,61,80,90,0,57,39,90,29,15,0,0,67,0,0,92,41,59,53,0,72,73,0,0,2,73,24,7,88,4,0,83,12,30,0,0,20,2,84,39,0,81,34,51,97,49,80,28,0,15,76,4,0,73,0,85,20,54,80,84,50,54,0,15,74,92,0,0,52,0,0,0,0,14,20,73,40,63,0,38,75,89,19,65,0,38,58,20,0,48,49,59,0,0,36,26,88,73,1,96,11,22,54,0,0,0,96,4,1,21,0,5,46,19,72,0,0,85,0,0,69,0,54,76,80,27,74,0,50,0,8,62,85,3,0,81,13,0,0,82,37,0,9,71,54,76,73,0,0,71,0,0,81,72,48,47,26,96,29,17,32,38,25,66,75,60,17,21,29,84,89,91,3,67,8,37,17,8,78,0,46,4,92,30,83,40,0,44,96,0,51,13,30,0,26,0,7,0,33,0,62,0,42,61,20,61,59,64,21,0,31,0,21,0,87,0,14,31,84,44,87,57,55,0,33,77,0,5,53,30,90,45,78,0,97,0,77,0,5,0,13,38,85,0,41,12,84,42,0,0,0,68,0,48,98,20,80,0,15,91,99,44,75,11,0,0,79,97,98,57,0,22,66,1,6,91,2,0,0,80,0,17,0,0,33,0,38,34,23,0,65,34,0,16,96,13,87,0,4,15,99,34,86,26,84,0,0,0,80,86,23,60,0,19,13,42,0,65,0,0,18,32,93,69,6,100,0,70,0,0,6,97,0,48,0,0,18,0,40,0,2,0,2,78,89,61,29,61,15,70,14
50,91,12,2,2,12,1,34,56,99,95,73,97,1,26,43,20,57,50,43,51,31,45,1,75,20,61,17,53,32,62,5,80,76,28,1,54,39,87,42,64,91,52,39,95,45,33,31,35,0,91,98,66,94,64,5,9,34,74,64,31,92,6,93,7,22,0,82,74,65,50,72,1,79,50,58,95,91,49,33,75,55,56,27,10,22,100,77,63,73,90,15,49,96,87,35,27,13,6,0,0,97,96,56,7,69,32,0,5,50,38,46,1,36,38,58,70,59,46,44,69,23,14,70,72,82,56,0,52,32,66,38,96,64,12,14,0,26,94,81,70,34,16,64,0,52,16,24,35,16,87,10,9,40,46,7,68,50,1,58,0,9,16,23,46,54,23,29,82,76,48,30,100,87,69,2,78,18,12,43,62,50,71,30,8,59,76,78,30,0,25,65,79,49,53,79,65,73,49,82,57,23,0,96,57,88,70,75,89,58,80,96,18,63,42,2,70,20,4,63,39,11,100,64,97,3,97,49,67,93,93,15,20,82,98,25,71,43,46,42,86,85,0,92,95,34,31,17,96,73,38,20,93,27,92,51,45,32,12,42,69,19,17,84,38,46,9,1,19,4,21,72,37,79,17,6,60,54,63,62,65,29,92,18,76,41,5,41,29,25,61,51,19,14,24,38,94,68,6,25,44,11,3,58,69,28,2,37,85,42,44,99,33,81,45,58,53,7,68,15,11,88,43,82,61,76,20,79,34,86,69,69,57,46,90,26,36,76,50,68,14,26,77,60,42,22,5,5,11,90,97,2,30,17,84,23,5,95,25,34,94,74,0,43,80,72,91,4,98,29,81,62,94,67,21,20,20,93,19,6,16,20,45,40,2,18,45,12,0,22,11,40,11,7,3,61,31,58,57,32,34,43,6,45,34,25,11,3,84,60,80,13,75,28,73,15,65,20,9,35,51,42,58,50,58,71,78,0,80,67,49,38,84,73,72,85,65,70,85,37,43,94,79,42,37,25,87,84,29,17,30,6,71,9,46,13,10,65,66,46,92,26,60,85,90,85,46,46,93,76,82,62,39,59,95,92,54,5,42,98,37,87,25,20,41,58,35,75,9,83,62,55,18,95,59,43,35,49,93,39
0,98,99,0,0,52,64,93,62,0,0,53,0,84,0,0,48,21,0,0,0,2,88,57,81,44,47,42,19,8,0,69,0,38,28,21,0,52,0,96,52,95,51,0,25,58,0,64,0,0,26,74,54,0,71,0,37,0,34,0,54,0,28,72,0,43,0,15,98,0,54,12,98,6,67,0,91,61,7,21,98,15,0,52,69,0,85,0,42,42,47,0,96,0,83,47,59,32,0,0,0,0,49,0,5,8,9,0,83,71,0,19,33,82,24,2,15,31,0,59,54,11,76,64,0,40,26,0,32,16,0,69,0,49,0,0,92,80,99,7,0,0,65,0,52,0,0,59,0,36,0,0,43,1,0,0,34,20,62,87,0,0,1,8,0,0,0,0,30,25,0,95,58,0,20,0,0,0,0,76,0,63,8,92,28,26,33,83,89,63,0,59,19,47,0,0,59,90,12,82,27,82,0,17,91,0,0,63,61,0,55,56,85,0,24,53,41,0,57,19,75,58,0,50,0,0,87,17,0,39,64,77,0,8,0,51,15,2,88,0,0,57,0,13,87,27,0,58,83,33,0,24,13,74,51,49,0,20,17,58,0,73,33,0,51,50,67,45,61,0,0,36,9,0,0,15,78,0,86,0,11,99,0,47,38,37,6,51,3,93,5,0,0,60,0,0,41,49,0,11,58,29,82,70,20,0,16,9,0,0,84,82,81,13,65,0,3,52,23,40,0,0,0,0,100,17,0,0,99,21,66,0,6,0,94,48,0,16,93,68,0,50,71,13,42,67,4,62,2,62,40,0,38,38,23,76,0,0,33,32,80,0,0,0,16,90,0,8,0,44,0,22,48,0,64,48,64,0,44,15,40,0,29,99,6,0,73,0,0,62,0,79,67,0,74,0,0,50,41,58,44,65,20,56,23,53,7,20,0,35,0,33,0,96,6,0,63,0,0,82,50,37,0,14,74,0,52,0,0,8,0,15,56,25,40,13,86,0,74,60,52,41,0,3,4,77,73,88,67,83,0,0,8,20,68,57,89,69,87,86,51,5,84,8,0,89,6,3,77,0,0,0,23,0,0,63,0,73,47,60,59,0,40,29,8,50,0,81,10,16,17,22,72,0,0,9,94,0,75,0
29,64,53,27,54,26,66,93,67,5,7,5,71,100,64,60,50,83,29,19,79,86,70,0,41,38,38,84,25,99,2,44,14,49,51,0,54,54,50,60,49,26,85,18,72,38,65,75,56,14,84,100,99,35,4,53,100,51,0,2,3,84,70,0,59,84,84,26,73,36,15,45,18,34,57,56,66,3,26,53,77,91,81,58,18,37,79,21,3,43,53,63,40,100,7,94,94,68,59,74,19,87,24,60,77,44,92,0,13,71,5,34,43,97,0,74,17,84,82,51,94,58,11,79,51,65,10,0,89,10,25,40,84,24,68,85,6,42,34,6,23,33,37,37,16,0,0,4,2,0,0,78,99,79,96,27,95,31,50,0,85,99,29,95,64,82,42,90,90,1,34,53,24,62,13,66,64,59,35,59,82,33,29,46,0,81,78,9,11,13,8,65,65,74,44,70,78,73,31,43,0,70,13,66,67,41,65,12,41,59,86,44,72,55,46,72,0,36,57,92,80,89,3,89,39,65,93,56,6,83,12,29,36,89,86,54,57,26,44,37,15,75,96,27,9,56,3,55,38,88,91,57,78,39,81,79,0,52,92,89,92,47,15,60,98,63,55,8,30,4,83,43,27,33,60,43,99,94,0,98,78,76,96,0,55,81,79,19,0,75,84,0,87,25,36,57,71,74,60,0,94,73,33,20,17,22,51,69,10,24,19,56,90,77,23,14,14,31,5,51,15,19,39,70,68,98,80,35,65,12,38,45,74,51,12,23,57,4,64,27,90,37,18,78,87,76,99,4,76,63,57,55,20,50,79,86,25,25,12,82,0,44,0,4,79,92,44,4,49,30,32,54,41,95,12,78,70,26,65,77,7,78,61,88,0,38,3,78,18,6,95,57,74,68,15,17,62,26,45,93,10,5,21,40,31,58,15,48,4,93,14,38,58,22,78,54,82,53,65,63,36,29,3,79,53,64,24,75,71,12,5,76,77,39,83,80,28,44,56,3,86,0,1,77,19,77,62,44,47,87,71,84,38,4,39,60,63,94,26,46,74,13,84,63,98,51,50,13,8,94,49,52,31,75,98,50,42,30,48,24,66,8,62,0,82,81,82,8,0,45,0,94,77,36,27,3,65,18,96,11
47,29,80,98,9,4,36,64,65,16,12,77,51,5,80,14,13,89,69,84,1,52,20,15,91,76,69,69,86,61,97,71,33,32,4,47,64,92,20,74,16,69,19,98,0,87,97,3,93,0,91,45,85,95,100,21,55,32,21,17,47,21,71,0,77,100,79,18,28,100,44,70,82,13,91,10,0,8,35,27,51,64,34,65,23,71,70,29,42,45,9,12,42,64,32,54,15,83,94,13,70,99,70,88,14,45,55,76,19,79,31,1,89,68,100,73,80,29,64,82,9,97,75,48,3,36,45,6,14,69,33,84,16,47,93,57,68,57,20,47,0,32,68,87,24,59,4,0,10,51,3,55,87,68,20,77,93,46,95,51,2,2,65,80,26,99,8,59,15,35,44,0,72,55,34,93,79,0,62,18,22,3,71,1,0,15,55,70,39,92,100,58,35,69,5,44,18,66,99,80,38,18,24,66,73,23,56,71,38,33,60,27,68,85,47,87,75,88,90,61,25,32,25,80,95,47,20,7,60,8,80,56,13,90,22,3,46,26,16,31,51,100,80,67,81,51,55,48,53,56,37,68,54,86,53,100,77,14,5,74,85,92,54,9,0,62,81,58,5,11,42,0,43,29,36,90,98,54,33,48,78,72,42,35,10,74,4,51,19,85,58,31,1,62,9,1,33,93,25,0,98,37,41,43,57,5,29,94,10,36,44,6,18,83,98,85,81,65,97,10,16,37,48,30,90,24,7,59,71,62,11,99,55,40,50,79,0,71,73,26,83,5,57,25,36,46,42,54,60,68,43,78,1,47,21,66,36,29,94,19,94,82,60,36,55,97,50,44,74,63,64,60,47,55,91,15,43,22,59,38,56,35,31,76,20,51,64,10,76,51,17,94,39,44,68,97,8,49,28,24,70,98,36,85,48,80,97,74,73,66,60,18,73,75,9,16,93,17,7,43,35,73,80,80,8,6,25,28,60,15,25,61,29,82,69,26,31,37,39,76,51,70,80,68,84,57,90,27,2,46,91,46,34,49,33,55,50,23,8,72,18,29,33,49,90,12,73,8,8,35,49,18,29,12,54,89,99,53,16,45,63,100,57,24,20,15,63,46,87,16,95,90,15,35,88,17,22,29,16,84
16,72,42,97,24,55,77,67,17,62,2,39,25,24,79,0,0,86,84,77,42,22,29,63,0,37,0,66,51,84,0,52,0,49,80,0,57,17,87,5,21,0,54,90,39,91,45,32,69,0,0,60,42,62,0,78,57,0,37,7,65,43,37,0,0,5,0,35,0,56,13,0,43,76,7,0,31,15,91,18,75,0,56,85,36,43,5,65,47,61,83,84,1,93,70,48,0,0,19,0,0,80,80,82,0,45,7,0,92,33,49,83,31,0,0,16,0,84,53,28,21,0,43,37,51,98,12,0,23,0,0,26,0,0,85,52,0,15,82,82,61,85,0,4,35,0,2,10,0,0,39,20,66,0,0,45,100,0,68,0,0,0,0,0,0,34,36,0,0,43,78,16,0,75,90,94,23,94,90,8,70,45,95,59,0,11,12,87,78,0,21,81,57,82,0,71,17,42,70,49,76,0,20,47,3,0,1,49,3,17,75,25,89,49,0,52,0,56,0,53,0,0,21,60,86,0,48,58,67,65,81,56,10,68,77,33,3,0,96,0,0,100,0,21,47,86,95,86,76,50,100,10,44,59,62,57,38,0,64,94,76,0,8,6,99,32,28,0,51,40,0,71,72,76,89,27,0,57,0,75,44,20,0,0,0,47,0,0,76,60,0,50,93,87,86,54,0,0,95,0,65,91,90,31,82,88,42,18,6,40,92,96,99,46,58,23,35,67,87,22,33,80,76,99,22,93,84,60,59,49,86,58,61,46,81,0,53,98,0,48,71,59,43,26,37,81,0,86,0,62,0,95,28,6,74,0,89,65,17,28,0,54,0,40,0,28,57,56,75,33,0,26,0,80,89,0,78,0,97,27,54,43,0,84,0,91,51,15,0,2,26,11,0,45,57,17,0,41,0,0,82,0,43,11,53,77,46,38,54,55,0,0,50,87,0,74,12,55,85,0,91,0,0,58,0,3,71,0,77,24,26,0,0,8,83,60,75,28,0,17,77,0,0,51,21,60,0,3,66,44,37,0,39,34,65,0,0,54,79,58,0,0,96,36,51,74,70,0,0,39,15,0,32,47,0,0,0,75,61,51,94,0,10,0,0,45,0,91,0,79,0,60,77,92,36,97,98,100,56,0
0,64,42,0,0,76,33,33,79,0,73,32,0,2,0,15,34,97,26,0,0,71,83,40,85,48,54,91,37,36,0,67,85,0,71,49,0,81,0,50,14,38,32,0,0,22,0,21,0,0,90,10,55,82,36,0,0,0,54,0,61,2,51,69,0,0,0,75,26,0,77,65,45,79,97,0,17,34,28,53,27,25,0,3,60,0,91,0,16,47,97,0,6,0,92,67,10,50,0,0,0,0,51,0,37,80,60,0,57,64,0,24,3,6,57,19,67,50,0,71,26,40,7,23,0,4,9,0,34,90,0,35,7,5,0,0,88,66,83,4,0,0,6,0,16,36,0,51,0,0,0,0,1,81,30,0,74,88,64,12,98,73,54,52,0,0,0,53,30,60,0,2,12,0,43,0,0,0,0,35,0,37,40,49,40,56,63,0,0,56,0,53,21,86,0,0,29,95,12,50,33,51,0,32,73,70,0,0,45,0,57,90,69,0,14,100,74,0,37,67,15,90,0,12,0,0,92,86,37,0,44,55,0,53,0,65,67,88,0,39,0,65,22,17,43,10,0,86,46,0,0,56,49,24,60,22,0,17,0,87,0,17,48,0,32,33,0,53,22,0,37,0,4,0,0,36,83,0,96,0,68,89,83,79,40,90,85,0,6,59,34,0,0,91,0,0,1,91,0,76,85,14,63,67,93,0,89,35,0,0,6,51,73,34,48,0,0,1,0,26,0,0,0,0,29,0,0,0,76,18,77,0,91,0,42,100,0,93,29,26,0,0,63,46,31,39,82,12,47,83,68,0,64,35,47,12,0,0,28,90,1,0,0,0,41,33,0,76,0,77,59,12,8,0,22,17,27,0,34,6,10,0,94,5,100,0,72,0,0,0,0,100,94,0,66,0,0,30,48,67,92,24,0,38,97,7,54,0,0,81,0,22,0,70,49,0,73,0,0,49,70,38,48,27,73,0,10,0,0,50,0,33,39,85,65,98,0,0,13,36,10,46,0,46,83,100,26,31,9,60,0,0,83,96,18,51,60,17,56,9,3,12,0,33,0,17,11,37,12,0,0,81,0,0,0,63,0,54,30,56,67,38,77,63,71,0,87,84,10,66,21,81,72,0,0,0,91,0,49,0
28,75,38,77,75,94,0,43,75,15,74,96,94,0,94,84,65,69,77,26,58,41,0,0,10,78,80,38,48,41,90,42,31,0,1,50,75,60,21,39,96,27,75,58,0,51,6,0,99,25,0,77,97,0,85,26,0,35,97,30,9,98,0,0,98,70,54,0,0,45,65,67,89,23,80,28,19,0,16,62,0,21,84,29,0,39,62,98,0,19,45,67,75,8,85,36,44,87,77,31,14,57,41,46,85,39,13,7,31,8,65,71,0,52,0,0,10,26,63,13,41,16,53,18,30,63,0,62,0,57,82,31,30,89,33,97,82,0,40,61,60,86,9,61,87,0,0,3,39,0,0,84,0,78,64,12,58,92,3,0,22,64,0,100,61,65,33,38,83,89,35,0,80,38,100,66,100,20,42,0,96,1,78,50,0,95,82,35,70,30,19,89,53,31,56,88,32,0,4,97,76,44,70,0,17,26,70,0,15,19,11,23,30,80,49,0,0,50,2,76,1,56,58,86,89,69,32,90,6,99,0,90,52,85,73,66,23,87,63,19,87,79,82,47,24,94,26,75,93,18,80,39,0,27,0,2,14,32,67,0,26,17,99,35,0,22,26,40,22,44,20,0,67,66,100,13,0,70,0,71,2,27,27,0,48,65,60,43,54,91,60,40,42,57,11,39,17,68,66,0,0,79,5,35,0,82,72,85,24,28,26,0,31,66,59,11,34,41,0,0,18,52,0,45,29,0,77,69,0,0,87,62,20,4,100,63,41,1,22,18,63,0,0,31,78,92,74,7,77,43,6,64,10,49,99,43,91,17,0,32,0,43,38,21,0,16,21,82,86,95,73,23,96,10,8,77,27,58,79,55,48,34,26,13,0,71,56,60,41,63,59,7,2,35,14,60,86,64,15,22,96,76,45,31,25,88,95,40,5,58,19,10,0,0,74,86,13,99,52,86,35,27,21,60,35,40,0,8,14,0,63,47,0,88,19,86,0,21,9,63,37,0,95,25,7,11,8,36,98,17,82,69,13,5,0,38,1,95,11,93,81,86,80,94,90,29,0,42,71,70,74,28,64,39,8,38,29,70,0,11,99,33,0,0,79,0,6,17,0,23,0,74,8,49,18,69,79,11,50,71
78,40,44,44,27,69,0,59,2,95,54,20,76,0,58,29,65,75,90,9,95,21,0,64,84,73,1,3,74,30,81,10,81,0,15,70,26,71,92,52,84,72,22,40,0,65,66,25,39,69,0,78,25,79,58,57,96,70,85,70,86,55,0,0,43,36,20,49,9,38,41,64,55,81,46,76,53,13,11,19,18,88,93,23,48,73,78,83,40,64,32,96,52,83,21,53,69,90,60,39,13,28,98,59,65,38,96,95,57,10,93,68,50,25,32,0,79,99,73,70,29,44,62,43,78,73,3,67,0,10,31,92,80,88,42,23,67,0,31,87,97,18,13,80,10,0,78,55,20,0,84,0,0,30,41,21,12,25,68,74,60,36,0,3,20,93,52,45,57,2,5,0,31,86,72,85,99,90,61,14,56,88,19,8,0,54,61,85,61,70,60,51,73,69,27,99,79,0,33,73,77,33,30,13,91,83,55,0,52,67,54,91,100,31,13,11,54,91,21,5,19,64,45,90,99,5,42,32,78,14,0,35,35,17,33,73,14,87,84,33,100,65,64,17,6,25,82,59,30,23,57,75,0,12,0,12,95,14,17,0,82,0,71,53,0,11,30,24,68,3,22,0,60,83,49,99,26,92,0,69,73,72,56,0,69,7,25,3,71,69,90,95,44,18,80,1,75,29,13,0,7,11,50,98,0,50,51,62,24,15,0,26,71,43,8,75,71,68,0,99,33,32,53,33,91,0,52,71,88,0,99,60,78,99,19,80,40,63,45,53,48,0,0,11,0,73,57,43,12,94,14,79,84,15,73,77,33,88,0,12,0,34,91,94,0,63,2,38,1,53,54,39,12,72,16,61,85,92,32,53,70,14,45,45,0,75,93,25,4,81,37,21,48,8,79,47,68,79,54,27,65,54,68,55,32,79,6,37,19,77,26,41,98,0,99,18,43,5,20,48,56,28,30,55,57,76,64,10,89,50,49,88,0,32,18,65,0,94,29,1,28,0,26,43,5,47,50,95,55,46,58,1,29,7,9,40,66,86,40,40,95,52,86,27,5,15,21,34,86,38,60,68,62,3,33,33,31,58,0,67,18,65,0,0,100,0,34,40,19,23,21,63,42,72,94,87,5,69,14,0
